rowID,stamp,datetime,hum
4183999,1497829395, 2017/6/18 23:43:15,69.2
4184999,1497829396, 2017/6/18 23:43:16,69.2
4185999,1497829397, 2017/6/18 23:43:17,69.2
4186999,1497829398, 2017/6/18 23:43:18,69.1
4187999,1497829399, 2017/6/18 23:43:19,69.1
4188999,1497829400, 2017/6/18 23:43:20,69.0
4189999,1497829401, 2017/6/18 23:43:21,69.0
4190999,1497829402, 2017/6/18 23:43:22,68.9
4191999,1497829403, 2017/6/18 23:43:23,68.9
4192999,1497829404, 2017/6/18 23:43:24,68.8
4193999,1497829405, 2017/6/18 23:43:25,68.8
4194999,1497829406, 2017/6/18 23:43:26,68.8
4195999,1497829407, 2017/6/18 23:43:27,68.8
4196999,1497829408, 2017/6/18 23:43:28,68.8
4197999,1497829409, 2017/6/18 23:43:29,68.8
4198999,1497829410, 2017/6/18 23:43:30,68.8
4199999,1497829411, 2017/6/18 23:43:31,68.8
4200999,1497829412, 2017/6/18 23:43:32,68.8
4201999,1497829413, 2017/6/18 23:43:33,68.9
4202999,1497829414, 2017/6/18 23:43:34,68.9
4203999,1497829415, 2017/6/18 23:43:35,68.9
4204999,1497829416, 2017/6/18 23:43:36,69.0
4205999,1497829417, 2017/6/18 23:43:37,69.0
4206999,1497829418, 2017/6/18 23:43:38,69.0
4207999,1497829419, 2017/6/18 23:43:39,69.0
4208999,1497829420, 2017/6/18 23:43:40,69.1
4209999,1497829421, 2017/6/18 23:43:41,69.1
4210999,1497829422, 2017/6/18 23:43:42,69.1
4211999,1497829423, 2017/6/18 23:43:43,69.2
4212999,1497829424, 2017/6/18 23:43:44,69.2
4213999,1497829425, 2017/6/18 23:43:45,69.2
4214999,1497829426, 2017/6/18 23:43:46,69.2
4215999,1497829427, 2017/6/18 23:43:47,69.2
4216999,1497829428, 2017/6/18 23:43:48,69.2
4217999,1497829429, 2017/6/18 23:43:49,69.2
4218999,1497829430, 2017/6/18 23:43:50,69.2
4219999,1497829431, 2017/6/18 23:43:51,69.2
4220999,1497829432, 2017/6/18 23:43:52,69.3
4221999,1497829433, 2017/6/18 23:43:53,69.3
4222999,1497829434, 2017/6/18 23:43:54,69.3
4223999,1497829435, 2017/6/18 23:43:55,69.3
4224999,1497829436, 2017/6/18 23:43:56,69.3
4225999,1497829437, 2017/6/18 23:43:57,69.2
4226999,1497829438, 2017/6/18 23:43:58,69.2
4227999,1497829439, 2017/6/18 23:43:59,69.2
4228999,1497829440, 2017/6/18 23:44:0,69.2
4229999,1497829441, 2017/6/18 23:44:1,69.2
4230999,1497829442, 2017/6/18 23:44:2,69.2
4231999,1497829443, 2017/6/18 23:44:3,69.2
4232999,1497829444, 2017/6/18 23:44:4,69.2
4233999,1497829445, 2017/6/18 23:44:5,69.2
4234999,1497829446, 2017/6/18 23:44:6,69.2
4235999,1497829447, 2017/6/18 23:44:7,69.2
4236999,1497829448, 2017/6/18 23:44:8,69.2
4237999,1497829449, 2017/6/18 23:44:9,69.2
4238999,1497829450, 2017/6/18 23:44:10,69.2
4239999,1497829451, 2017/6/18 23:44:11,69.2
4240999,1497829452, 2017/6/18 23:44:12,69.3
4241999,1497829453, 2017/6/18 23:44:13,69.3
4242999,1497829454, 2017/6/18 23:44:14,69.3
4243999,1497829455, 2017/6/18 23:44:15,69.3
4244999,1497829456, 2017/6/18 23:44:16,69.3
4245999,1497829457, 2017/6/18 23:44:17,69.2
4246999,1497829458, 2017/6/18 23:44:18,69.2
4247999,1497829459, 2017/6/18 23:44:19,69.2
4248999,1497829460, 2017/6/18 23:44:20,69.2
4249999,1497829461, 2017/6/18 23:44:21,69.2
4250999,1497829462, 2017/6/18 23:44:22,69.3
4251999,1497829463, 2017/6/18 23:44:23,69.3
4252999,1497829464, 2017/6/18 23:44:24,69.3
4253999,1497829465, 2017/6/18 23:44:25,69.3
4254999,1497829466, 2017/6/18 23:44:26,69.4
4255999,1497829467, 2017/6/18 23:44:27,69.4
4256999,1497829468, 2017/6/18 23:44:28,69.4
4257999,1497829469, 2017/6/18 23:44:29,69.4
4258999,1497829470, 2017/6/18 23:44:30,69.4
4259999,1497829471, 2017/6/18 23:44:31,69.5
4260999,1497829472, 2017/6/18 23:44:32,69.5
4261999,1497829473, 2017/6/18 23:44:33,69.5
4262999,1497829474, 2017/6/18 23:44:34,69.5
4263999,1497829475, 2017/6/18 23:44:35,69.5
4264999,1497829476, 2017/6/18 23:44:36,69.5
4265999,1497829477, 2017/6/18 23:44:37,69.5
4266999,1497829478, 2017/6/18 23:44:38,69.5
4267999,1497829479, 2017/6/18 23:44:39,69.5
4268999,1497829480, 2017/6/18 23:44:40,69.5
4269999,1497829481, 2017/6/18 23:44:41,69.5
4270999,1497829482, 2017/6/18 23:44:42,69.5
4271999,1497829483, 2017/6/18 23:44:43,69.4
4272999,1497829484, 2017/6/18 23:44:44,69.4
4273999,1497829485, 2017/6/18 23:44:45,69.4
4274999,1497829486, 2017/6/18 23:44:46,69.4
4275999,1497829487, 2017/6/18 23:44:47,69.4
4276999,1497829488, 2017/6/18 23:44:48,69.4
4277999,1497829489, 2017/6/18 23:44:49,69.3
4278999,1497829490, 2017/6/18 23:44:50,69.3
4279999,1497829491, 2017/6/18 23:44:51,69.3
4280999,1497829492, 2017/6/18 23:44:52,69.3
4281999,1497829493, 2017/6/18 23:44:53,69.3
4282999,1497829494, 2017/6/18 23:44:54,69.2
4283999,1497829495, 2017/6/18 23:44:55,69.2
4284999,1497829496, 2017/6/18 23:44:56,69.2
4285999,1497829497, 2017/6/18 23:44:57,69.2
4286999,1497829498, 2017/6/18 23:44:58,69.2
4287999,1497829499, 2017/6/18 23:44:59,69.2
4288999,1497829500, 2017/6/18 23:45:0,69.2
4289999,1497829501, 2017/6/18 23:45:1,69.1
4290999,1497829502, 2017/6/18 23:45:2,69.1
4291999,1497829503, 2017/6/18 23:45:3,69.1
4292999,1497829504, 2017/6/18 23:45:4,69.1
4293999,1497829505, 2017/6/18 23:45:5,69.2
4294999,1497829506, 2017/6/18 23:45:6,69.2
4295999,1497829507, 2017/6/18 23:45:7,69.2
4296999,1497829508, 2017/6/18 23:45:8,69.2
4297999,1497829509, 2017/6/18 23:45:9,69.2
4298999,1497829510, 2017/6/18 23:45:10,69.2
4299999,1497829511, 2017/6/18 23:45:11,69.2
4300999,1497829512, 2017/6/18 23:45:12,69.2
4301999,1497829513, 2017/6/18 23:45:13,69.2
4302999,1497829514, 2017/6/18 23:45:14,69.2
4303999,1497829515, 2017/6/18 23:45:15,69.2
4304999,1497829516, 2017/6/18 23:45:16,69.2
4305999,1497829517, 2017/6/18 23:45:17,69.2
4306999,1497829518, 2017/6/18 23:45:18,69.2
4307999,1497829519, 2017/6/18 23:45:19,69.3
4308999,1497829520, 2017/6/18 23:45:20,69.3
4309999,1497829521, 2017/6/18 23:45:21,69.4
4310999,1497829522, 2017/6/18 23:45:22,69.4
4311999,1497829523, 2017/6/18 23:45:23,69.3
4312999,1497829524, 2017/6/18 23:45:24,69.3
4313999,1497829525, 2017/6/18 23:45:25,69.4
4314999,1497829526, 2017/6/18 23:45:26,69.4
4315999,1497829527, 2017/6/18 23:45:27,69.3
4316999,1497829528, 2017/6/18 23:45:28,69.3
4317999,1497829529, 2017/6/18 23:45:29,69.3
4318999,1497829530, 2017/6/18 23:45:30,69.2
4319999,1497829531, 2017/6/18 23:45:31,69.2
4320999,1497829532, 2017/6/18 23:45:32,69.2
4321999,1497829533, 2017/6/18 23:45:33,69.2
4322999,1497829534, 2017/6/18 23:45:34,69.1
4323999,1497829535, 2017/6/18 23:45:35,69.1
4324999,1497829536, 2017/6/18 23:45:36,69.1
4325999,1497829537, 2017/6/18 23:45:37,69.1
4326999,1497829538, 2017/6/18 23:45:38,69.1
4327999,1497829539, 2017/6/18 23:45:39,69.2
4328999,1497829540, 2017/6/18 23:45:40,69.2
4329999,1497829541, 2017/6/18 23:45:41,69.2
4330999,1497829542, 2017/6/18 23:45:42,69.2
4331999,1497829543, 2017/6/18 23:45:43,69.2
4332999,1497829544, 2017/6/18 23:45:44,69.2
4333999,1497829545, 2017/6/18 23:45:45,69.3
4334999,1497829546, 2017/6/18 23:45:46,69.3
4335999,1497829547, 2017/6/18 23:45:47,69.3
4336999,1497829548, 2017/6/18 23:45:48,69.3
4337999,1497829549, 2017/6/18 23:45:49,69.3
4338999,1497829550, 2017/6/18 23:45:50,69.3
4339999,1497829551, 2017/6/18 23:45:51,69.3
4340999,1497829552, 2017/6/18 23:45:52,69.3
4341999,1497829553, 2017/6/18 23:45:53,69.3
4342999,1497829554, 2017/6/18 23:45:54,69.3
4343999,1497829555, 2017/6/18 23:45:55,69.3
4344999,1497829556, 2017/6/18 23:45:56,69.4
4345999,1497829557, 2017/6/18 23:45:57,69.4
4346999,1497829558, 2017/6/18 23:45:58,69.4
4347999,1497829559, 2017/6/18 23:45:59,69.4
4348999,1497829560, 2017/6/18 23:46:0,69.4
4349999,1497829561, 2017/6/18 23:46:1,69.4
4350999,1497829562, 2017/6/18 23:46:2,69.4
4351999,1497829563, 2017/6/18 23:46:3,69.4
4352999,1497829564, 2017/6/18 23:46:4,69.5
4353999,1497829565, 2017/6/18 23:46:5,69.5
4354999,1497829566, 2017/6/18 23:46:6,69.5
4355999,1497829567, 2017/6/18 23:46:7,69.5
4356999,1497829568, 2017/6/18 23:46:8,69.5
4357999,1497829569, 2017/6/18 23:46:9,69.5
4358999,1497829570, 2017/6/18 23:46:10,69.5
4359999,1497829571, 2017/6/18 23:46:11,69.5
4360999,1497829572, 2017/6/18 23:46:12,69.5
4361999,1497829573, 2017/6/18 23:46:13,69.5
4362999,1497829574, 2017/6/18 23:46:14,69.5
4363999,1497829575, 2017/6/18 23:46:15,69.5
4364999,1497829576, 2017/6/18 23:46:16,69.5
4365999,1497829577, 2017/6/18 23:46:17,69.5
4366999,1497829578, 2017/6/18 23:46:18,69.5
4367999,1497829579, 2017/6/18 23:46:19,69.6
4368999,1497829580, 2017/6/18 23:46:20,69.6
4369999,1497829581, 2017/6/18 23:46:21,69.6
4370999,1497829582, 2017/6/18 23:46:22,69.6
4371999,1497829583, 2017/6/18 23:46:23,69.6
4372999,1497829584, 2017/6/18 23:46:24,69.6
4373999,1497829585, 2017/6/18 23:46:25,69.6
4374999,1497829586, 2017/6/18 23:46:26,69.6
4375999,1497829587, 2017/6/18 23:46:27,69.6
4376999,1497829589, 2017/6/18 23:46:29,69.6
4377999,1497829590, 2017/6/18 23:46:30,69.6
4378999,1497829591, 2017/6/18 23:46:31,69.6
4379999,1497829592, 2017/6/18 23:46:32,69.6
4380999,1497829593, 2017/6/18 23:46:33,69.6
4381999,1497829594, 2017/6/18 23:46:34,69.5
4382999,1497829595, 2017/6/18 23:46:35,69.5
4383999,1497829596, 2017/6/18 23:46:36,69.5
4384999,1497829597, 2017/6/18 23:46:37,69.5
4385999,1497829598, 2017/6/18 23:46:38,69.5
4386999,1497829599, 2017/6/18 23:46:39,69.4
4387999,1497829600, 2017/6/18 23:46:40,69.4
4388999,1497829601, 2017/6/18 23:46:41,69.4
4389999,1497829602, 2017/6/18 23:46:42,69.4
4390999,1497829603, 2017/6/18 23:46:43,69.4
4391999,1497829604, 2017/6/18 23:46:44,69.4
4392999,1497829605, 2017/6/18 23:46:45,69.4
4393999,1497829606, 2017/6/18 23:46:46,69.3
4394999,1497829607, 2017/6/18 23:46:47,69.3
4395999,1497829608, 2017/6/18 23:46:48,69.3
4396999,1497829609, 2017/6/18 23:46:49,69.3
4397999,1497829610, 2017/6/18 23:46:50,69.4
4398999,1497829611, 2017/6/18 23:46:51,69.4
4399999,1497829612, 2017/6/18 23:46:52,69.4
4400999,1497829613, 2017/6/18 23:46:53,69.3
4401999,1497829614, 2017/6/18 23:46:54,69.3
4402999,1497829615, 2017/6/18 23:46:55,69.2
4403999,1497829616, 2017/6/18 23:46:56,69.2
4404999,1497829617, 2017/6/18 23:46:57,69.2
4405999,1497829618, 2017/6/18 23:46:58,69.2
4406999,1497829619, 2017/6/18 23:46:59,69.2
4407999,1497829620, 2017/6/18 23:47:0,69.2
4408999,1497829621, 2017/6/18 23:47:1,69.3
4409999,1497829622, 2017/6/18 23:47:2,69.3
4410999,1497829623, 2017/6/18 23:47:3,69.3
4411999,1497829624, 2017/6/18 23:47:4,69.3
4412999,1497829625, 2017/6/18 23:47:5,69.3
4413999,1497829626, 2017/6/18 23:47:6,69.4
4414999,1497829627, 2017/6/18 23:47:7,69.4
4415999,1497829628, 2017/6/18 23:47:8,69.4
4416999,1497829629, 2017/6/18 23:47:9,69.4
4417999,1497829630, 2017/6/18 23:47:10,69.4
4418999,1497829631, 2017/6/18 23:47:11,69.4
4419999,1497829632, 2017/6/18 23:47:12,69.4
4420999,1497829633, 2017/6/18 23:47:13,69.4
4421999,1497829634, 2017/6/18 23:47:14,69.5
4422999,1497829635, 2017/6/18 23:47:15,69.5
4423999,1497829636, 2017/6/18 23:47:16,69.5
4424999,1497829637, 2017/6/18 23:47:17,69.5
4425999,1497829638, 2017/6/18 23:47:18,69.5
4426999,1497829639, 2017/6/18 23:47:19,69.5
4427999,1497829640, 2017/6/18 23:47:20,69.5
4428999,1497829641, 2017/6/18 23:47:21,69.5
4429999,1497829642, 2017/6/18 23:47:22,69.5
4430999,1497829643, 2017/6/18 23:47:23,69.5
4431999,1497829644, 2017/6/18 23:47:24,69.5
4432999,1497829645, 2017/6/18 23:47:25,69.5
4433999,1497829646, 2017/6/18 23:47:26,69.5
4434999,1497829647, 2017/6/18 23:47:27,69.5
4435999,1497829648, 2017/6/18 23:47:28,69.5
4436999,1497829649, 2017/6/18 23:47:29,69.5
4437999,1497829650, 2017/6/18 23:47:30,69.5
4438999,1497829651, 2017/6/18 23:47:31,69.5
4439999,1497829652, 2017/6/18 23:47:32,69.5
4440999,1497829653, 2017/6/18 23:47:33,69.5
4441999,1497829654, 2017/6/18 23:47:34,69.5
4442999,1497829655, 2017/6/18 23:47:35,69.5
4443999,1497829656, 2017/6/18 23:47:36,69.5
4444999,1497829657, 2017/6/18 23:47:37,69.5
4445999,1497829658, 2017/6/18 23:47:38,69.3
4446999,1497829659, 2017/6/18 23:47:39,69.3
4447999,1497829660, 2017/6/18 23:47:40,69.3
4448999,1497829661, 2017/6/18 23:47:41,69.3
4449999,1497829662, 2017/6/18 23:47:42,69.3
4450999,1497829663, 2017/6/18 23:47:43,69.3
4451999,1497829664, 2017/6/18 23:47:44,69.3
4452999,1497829665, 2017/6/18 23:47:45,69.3
4453999,1497829666, 2017/6/18 23:47:46,69.3
4454999,1497829667, 2017/6/18 23:47:47,69.3
4455999,1497829668, 2017/6/18 23:47:48,69.3
4456999,1497829669, 2017/6/18 23:47:49,69.3
4457999,1497829670, 2017/6/18 23:47:50,69.2
4458999,1497829671, 2017/6/18 23:47:51,69.2
4459999,1497829672, 2017/6/18 23:47:52,69.2
4460999,1497829673, 2017/6/18 23:47:53,69.2
4461999,1497829674, 2017/6/18 23:47:54,69.1
4462999,1497829675, 2017/6/18 23:47:55,69.1
4463999,1497829676, 2017/6/18 23:47:56,69.2
4464999,1497829677, 2017/6/18 23:47:57,69.2
4465999,1497829678, 2017/6/18 23:47:58,69.2
4466999,1497829679, 2017/6/18 23:47:59,69.2
4467999,1497829680, 2017/6/18 23:48:0,69.2
4468999,1497829681, 2017/6/18 23:48:1,69.3
4469999,1497829682, 2017/6/18 23:48:2,69.3
4470999,1497829683, 2017/6/18 23:48:3,69.3
4471999,1497829684, 2017/6/18 23:48:4,69.3
4472999,1497829685, 2017/6/18 23:48:5,69.4
4473999,1497829686, 2017/6/18 23:48:6,69.4
4474999,1497829687, 2017/6/18 23:48:7,69.4
4475999,1497829688, 2017/6/18 23:48:8,69.4
4476999,1497829689, 2017/6/18 23:48:9,69.4
4477999,1497829690, 2017/6/18 23:48:10,69.5
4478999,1497829691, 2017/6/18 23:48:11,69.5
4479999,1497829692, 2017/6/18 23:48:12,69.5
4480999,1497829693, 2017/6/18 23:48:13,69.6
4481999,1497829694, 2017/6/18 23:48:14,69.6
4482999,1497829695, 2017/6/18 23:48:15,69.6
4483999,1497829696, 2017/6/18 23:48:16,69.6
4484999,1497829697, 2017/6/18 23:48:17,69.7
4485999,1497829698, 2017/6/18 23:48:18,69.7
4486999,1497829699, 2017/6/18 23:48:19,69.7
4487999,1497829700, 2017/6/18 23:48:20,69.7
4488999,1497829701, 2017/6/18 23:48:21,69.7
4489999,1497829702, 2017/6/18 23:48:22,69.7
4490999,1497829703, 2017/6/18 23:48:23,69.7
4491999,1497829704, 2017/6/18 23:48:24,69.7
4492999,1497829705, 2017/6/18 23:48:25,69.7
4493999,1497829706, 2017/6/18 23:48:26,69.7
4494999,1497829707, 2017/6/18 23:48:27,69.7
4495999,1497829708, 2017/6/18 23:48:28,69.7
4496999,1497829709, 2017/6/18 23:48:29,69.7
4497999,1497829710, 2017/6/18 23:48:30,69.6
4498999,1497829711, 2017/6/18 23:48:31,69.6
4499999,1497829712, 2017/6/18 23:48:32,69.6
4500999,1497829713, 2017/6/18 23:48:33,69.6
4501999,1497829714, 2017/6/18 23:48:34,69.6
4502999,1497829715, 2017/6/18 23:48:35,69.6
4503999,1497829716, 2017/6/18 23:48:36,69.6
4504999,1497829717, 2017/6/18 23:48:37,69.6
4505999,1497829718, 2017/6/18 23:48:38,69.6
4506999,1497829719, 2017/6/18 23:48:39,69.6
4507999,1497829720, 2017/6/18 23:48:40,69.6
4508999,1497829721, 2017/6/18 23:48:41,69.6
4509999,1497829722, 2017/6/18 23:48:42,69.6
4510999,1497829723, 2017/6/18 23:48:43,69.6
4511999,1497829724, 2017/6/18 23:48:44,69.5
4512999,1497829725, 2017/6/18 23:48:45,69.5
4513999,1497829726, 2017/6/18 23:48:46,69.5
4514999,1497829727, 2017/6/18 23:48:47,69.5
4515999,1497829728, 2017/6/18 23:48:48,69.5
4516999,1497829729, 2017/6/18 23:48:49,69.4
4517999,1497829730, 2017/6/18 23:48:50,69.4
4518999,1497829731, 2017/6/18 23:48:51,69.3
4519999,1497829732, 2017/6/18 23:48:52,69.3
4520999,1497829733, 2017/6/18 23:48:53,69.3
4521999,1497829734, 2017/6/18 23:48:54,69.3
4522999,1497829735, 2017/6/18 23:48:55,69.3
4523999,1497829736, 2017/6/18 23:48:56,69.2
4524999,1497829737, 2017/6/18 23:48:57,69.2
4525999,1497829738, 2017/6/18 23:48:58,69.2
4526999,1497829739, 2017/6/18 23:48:59,69.2
4527999,1497829740, 2017/6/18 23:49:0,69.2
4528999,1497829741, 2017/6/18 23:49:1,69.2
4529999,1497829742, 2017/6/18 23:49:2,69.1
4530999,1497829743, 2017/6/18 23:49:3,69.1
4531999,1497829744, 2017/6/18 23:49:4,69.1
4532999,1497829745, 2017/6/18 23:49:5,69.1
4533999,1497829746, 2017/6/18 23:49:6,69.1
4534999,1497829747, 2017/6/18 23:49:7,69.0
4535999,1497829748, 2017/6/18 23:49:8,69.0
4536999,1497829749, 2017/6/18 23:49:9,69.0
4537999,1497829750, 2017/6/18 23:49:10,69.0
4538999,1497829751, 2017/6/18 23:49:11,69.0
4539999,1497829752, 2017/6/18 23:49:12,69.0
4540999,1497829753, 2017/6/18 23:49:13,69.0
4541999,1497829754, 2017/6/18 23:49:14,69.0
4542999,1497829755, 2017/6/18 23:49:15,69.0
4543999,1497829756, 2017/6/18 23:49:16,69.0
4544999,1497829757, 2017/6/18 23:49:17,69.0
4545999,1497829758, 2017/6/18 23:49:18,69.0
4546999,1497829759, 2017/6/18 23:49:19,69.0
4547999,1497829760, 2017/6/18 23:49:20,69.0
4548999,1497829761, 2017/6/18 23:49:21,68.9
4549999,1497829762, 2017/6/18 23:49:22,68.9
4550999,1497829763, 2017/6/18 23:49:23,68.9
4551999,1497829764, 2017/6/18 23:49:24,68.9
4552999,1497829765, 2017/6/18 23:49:25,68.9
4553999,1497829766, 2017/6/18 23:49:26,68.9
4554999,1497829767, 2017/6/18 23:49:27,68.9
4555999,1497829768, 2017/6/18 23:49:28,68.9
4556999,1497829769, 2017/6/18 23:49:29,68.9
4557999,1497829770, 2017/6/18 23:49:30,68.9
4558999,1497829771, 2017/6/18 23:49:31,68.9
4559999,1497829772, 2017/6/18 23:49:32,69.0
4560999,1497829773, 2017/6/18 23:49:33,69.0
4561999,1497829774, 2017/6/18 23:49:34,69.0
4562999,1497829775, 2017/6/18 23:49:35,69.1
4563999,1497829776, 2017/6/18 23:49:36,69.1
4564999,1497829777, 2017/6/18 23:49:37,69.1
4565999,1497829778, 2017/6/18 23:49:38,69.1
4566999,1497829779, 2017/6/18 23:49:39,69.1
4567999,1497829780, 2017/6/18 23:49:40,69.1
4568999,1497829781, 2017/6/18 23:49:41,69.1
4569999,1497829782, 2017/6/18 23:49:42,69.1
4570999,1497829783, 2017/6/18 23:49:43,69.1
4571999,1497829784, 2017/6/18 23:49:44,69.1
4572999,1497829785, 2017/6/18 23:49:45,69.1
4573999,1497829786, 2017/6/18 23:49:46,69.0
4574999,1497829787, 2017/6/18 23:49:47,69.0
4575999,1497829788, 2017/6/18 23:49:48,69.0
4576999,1497829789, 2017/6/18 23:49:49,69.0
4577999,1497829790, 2017/6/18 23:49:50,69.0
4578999,1497829791, 2017/6/18 23:49:51,69.1
4579999,1497829792, 2017/6/18 23:49:52,69.1
4580999,1497829793, 2017/6/18 23:49:53,69.1
4581999,1497829794, 2017/6/18 23:49:54,69.1
4582999,1497829795, 2017/6/18 23:49:55,69.2
4583999,1497829796, 2017/6/18 23:49:56,69.2
4584999,1497829797, 2017/6/18 23:49:57,69.2
4585999,1497829798, 2017/6/18 23:49:58,69.2
4586999,1497829799, 2017/6/18 23:49:59,69.2
4587999,1497829800, 2017/6/18 23:50:0,69.2
4588999,1497829801, 2017/6/18 23:50:1,69.2
4589999,1497829802, 2017/6/18 23:50:2,69.2
4590999,1497829803, 2017/6/18 23:50:3,69.2
4591999,1497829804, 2017/6/18 23:50:4,69.2
4592999,1497829805, 2017/6/18 23:50:5,69.2
4593999,1497829806, 2017/6/18 23:50:6,69.2
4594999,1497829807, 2017/6/18 23:50:7,69.1
4595999,1497829808, 2017/6/18 23:50:8,69.1
4596999,1497829809, 2017/6/18 23:50:9,69.1
4597999,1497829810, 2017/6/18 23:50:10,69.0
4598999,1497829811, 2017/6/18 23:50:11,69.0
4599999,1497829812, 2017/6/18 23:50:12,69.0
4600999,1497829813, 2017/6/18 23:50:13,69.0
4601999,1497829814, 2017/6/18 23:50:14,69.0
4602999,1497829815, 2017/6/18 23:50:15,69.0
4603999,1497829816, 2017/6/18 23:50:16,69.0
4604999,1497829817, 2017/6/18 23:50:17,69.1
4605999,1497829818, 2017/6/18 23:50:18,69.1
4606999,1497829819, 2017/6/18 23:50:19,69.1
4607999,1497829820, 2017/6/18 23:50:20,69.2
4608999,1497829821, 2017/6/18 23:50:21,69.2
4609999,1497829822, 2017/6/18 23:50:22,69.2
4610999,1497829823, 2017/6/18 23:50:23,69.2
4611999,1497829824, 2017/6/18 23:50:24,69.2
4612999,1497829825, 2017/6/18 23:50:25,69.2
4613999,1497829826, 2017/6/18 23:50:26,69.2
4614999,1497829827, 2017/6/18 23:50:27,69.2
4615999,1497829828, 2017/6/18 23:50:28,69.2
4616999,1497829829, 2017/6/18 23:50:29,69.2
4617999,1497829830, 2017/6/18 23:50:30,69.2
4618999,1497829831, 2017/6/18 23:50:31,69.2
4619999,1497829832, 2017/6/18 23:50:32,69.2
4620999,1497829833, 2017/6/18 23:50:33,69.2
4621999,1497829834, 2017/6/18 23:50:34,69.2
4622999,1497829835, 2017/6/18 23:50:35,69.2
4623999,1497829836, 2017/6/18 23:50:36,69.1
4624999,1497829837, 2017/6/18 23:50:37,69.1
4625999,1497829838, 2017/6/18 23:50:38,69.1
4626999,1497829839, 2017/6/18 23:50:39,69.1
4627999,1497829840, 2017/6/18 23:50:40,69.1
4628999,1497829841, 2017/6/18 23:50:41,69.1
4629999,1497829842, 2017/6/18 23:50:42,69.1
4630999,1497829843, 2017/6/18 23:50:43,69.1
4631999,1497829844, 2017/6/18 23:50:44,69.1
4632999,1497829845, 2017/6/18 23:50:45,69.1
4633999,1497829846, 2017/6/18 23:50:46,69.1
4634999,1497829847, 2017/6/18 23:50:47,69.1
4635999,1497829848, 2017/6/18 23:50:48,69.2
4636999,1497829849, 2017/6/18 23:50:49,69.2
4637999,1497829850, 2017/6/18 23:50:50,69.1
4638999,1497829851, 2017/6/18 23:50:51,69.1
4639999,1497829852, 2017/6/18 23:50:52,69.1
4640999,1497829853, 2017/6/18 23:50:53,69.1
4641999,1497829854, 2017/6/18 23:50:54,69.1
4642999,1497829855, 2017/6/18 23:50:55,69.1
4643999,1497829856, 2017/6/18 23:50:56,69.1
4644999,1497829857, 2017/6/18 23:50:57,69.0
4645999,1497829858, 2017/6/18 23:50:58,69.0
4646999,1497829859, 2017/6/18 23:50:59,69.2
4647999,1497829860, 2017/6/18 23:51:0,69.2
4648999,1497829861, 2017/6/18 23:51:1,69.1
4649999,1497829862, 2017/6/18 23:51:2,69.1
4650999,1497829863, 2017/6/18 23:51:3,69.1
4651999,1497829864, 2017/6/18 23:51:4,69.0
4652999,1497829865, 2017/6/18 23:51:5,69.0
4653999,1497829866, 2017/6/18 23:51:6,68.9
4654999,1497829867, 2017/6/18 23:51:7,68.9
4655999,1497829868, 2017/6/18 23:51:8,69.0
4656999,1497829869, 2017/6/18 23:51:9,69.0
4657999,1497829870, 2017/6/18 23:51:10,69.0
4658999,1497829871, 2017/6/18 23:51:11,69.0
4659999,1497829872, 2017/6/18 23:51:12,69.0
4660999,1497829873, 2017/6/18 23:51:13,68.9
4661999,1497829874, 2017/6/18 23:51:14,68.9
4662999,1497829875, 2017/6/18 23:51:15,68.9
4663999,1497829876, 2017/6/18 23:51:16,68.9
4664999,1497829877, 2017/6/18 23:51:17,69.0
4665999,1497829878, 2017/6/18 23:51:18,69.0
4666999,1497829879, 2017/6/18 23:51:19,69.0
4667999,1497829880, 2017/6/18 23:51:20,68.9
4668999,1497829881, 2017/6/18 23:51:21,68.9
4669999,1497829882, 2017/6/18 23:51:22,68.9
4670999,1497829883, 2017/6/18 23:51:23,68.9
4671999,1497829884, 2017/6/18 23:51:24,69.0
4672999,1497829885, 2017/6/18 23:51:25,69.0
4673999,1497829886, 2017/6/18 23:51:26,69.0
4674999,1497829887, 2017/6/18 23:51:27,69.0
4675999,1497829888, 2017/6/18 23:51:28,69.0
4676999,1497829889, 2017/6/18 23:51:29,69.0
4677999,1497829890, 2017/6/18 23:51:30,69.1
4678999,1497829891, 2017/6/18 23:51:31,69.1
4679999,1497829892, 2017/6/18 23:51:32,69.0
4680999,1497829893, 2017/6/18 23:51:33,69.0
4681999,1497829894, 2017/6/18 23:51:34,69.0
4682999,1497829895, 2017/6/18 23:51:35,69.0
4683999,1497829896, 2017/6/18 23:51:36,69.0
4684999,1497829897, 2017/6/18 23:51:37,69.0
4685999,1497829898, 2017/6/18 23:51:38,69.0
4686999,1497829899, 2017/6/18 23:51:39,69.0
4687999,1497829900, 2017/6/18 23:51:40,69.0
4688999,1497829901, 2017/6/18 23:51:41,69.0
4689999,1497829902, 2017/6/18 23:51:42,68.9
4690999,1497829903, 2017/6/18 23:51:43,68.9
4691999,1497829904, 2017/6/18 23:51:44,68.7
4692999,1497829905, 2017/6/18 23:51:45,68.7
4693999,1497829906, 2017/6/18 23:51:46,68.6
4694999,1497829907, 2017/6/18 23:51:47,68.6
4695999,1497829908, 2017/6/18 23:51:48,68.6
4696999,1497829909, 2017/6/18 23:51:49,68.6
4697999,1497829910, 2017/6/18 23:51:50,68.6
4698999,1497829911, 2017/6/18 23:51:51,68.6
4699999,1497829912, 2017/6/18 23:51:52,68.7
